fact,answer,fold,samples,samples_scored,l_rep,predicted,label_unseen,behavioral_l
cf-17135,Amsterdam,3,1,1,0.0,Moscow,False,0.0
cf-1714,Renault,3,1,1,1.0,Renault,False,0.0
cf-17141,Ferrari,3,1,1,0.0,Chevrolet,False,1.0
cf-17147,India,4,1,1,1.0,India,False,0.0
cf-17148,Arizona,0,1,1,0.0,Antarctica,False,0.0
cf-17149,CBS,3,1,1,1.0,CBS,False,0.0
cf-17154,hockey,4,1,1,0.0,French,False,0.0
cf-17157,Paris,0,1,1,0.0,London,False,0.0
cf-17160,Vienna,3,1,1,1.0,Vienna,False,1.0
cf-17162,Italian,1,1,1,0.0,Finnish,False,0.0
cf-17172,Victoria,3,1,1,1.0,Victoria,False,1.0
cf-17173,Budapest,2,1,1,0.0,Melbourne,False,0.0
cf-17185,Antarctica,4,1,1,1.0,Antarctica,False,1.0
cf-1719,Adobe,0,1,1,0.0,Microsoft,False,1.0
cf-17203,Azerbaijan,1,1,1,0.0,Iran,False,0.0
cf-17208,Houston,4,1,1,0.0,Boeing,False,0.0
cf-17217,quarterback,2,1,1,0.0,bishop,False,0.0
cf-1722,actor,3,1,1,1.0,actor,False,0.0
cf-17226,Geneva,1,1,1,0.0,London,False,0.0
cf-17232,Virginia,4,1,1,0.0,Pennsylvania,False,0.0
cf-17237,Denmark,3,1,1,0.0,Antarctica,False,0.0
cf-17240,linebacker,0,1,1,0.0,goaltender,False,0.0
cf-17249,NBC,3,1,1,0.0,CBS,False,0.0
cf-17258,French,1,1,1,1.0,French,False,0.0
cf-1726,Buddhism,1,1,1,0.0,Islam,False,0.0
cf-17263,French,4,1,1,1.0,French,False,0.0
cf-17266,Google,0,1,1,0.0,Microsoft,False,0.0
cf-17272,Japan,2,1,1,0.0,Nintendo,False,0.0
cf-17285,Oregon,0,1,1,0.0,Australia,False,0.0
cf-17288,Microsoft,1,1,1,1.0,Microsoft,False,1.0
cf-1730,Antarctica,1,1,1,1.0,Antarctica,False,0.0
cf-17302,Sony,3,1,1,0.0,Apple,False,0.0
cf-17304,Boston,1,1,1,1.0,Boston,False,1.0
cf-17311,Malta,4,1,1,0.0,Antarctica,False,0.0
cf-17316,Asia,2,1,1,1.0,Asia,False,1.0
cf-17320,Honda,3,1,1,0.0,Toyota,False,0.0
cf-17327,Africa,0,1,1,1.0,Africa,False,1.0
cf-17328,Intel,3,1,1,1.0,Intel,False,0.0
cf-17329,Germany,2,1,1,1.0,Germany,False,0.0
cf-17331,Kabul,1,1,1,1.0,Kabul,False,1.0
cf-17334,Google,0,1,1,1.0,Google,False,1.0
cf-17336,London,3,1,1,1.0,London,False,0.0
cf-17345,politician,1,1,1,0.0,actor,False,0.0
cf-17351,Belgium,3,1,1,0.0,Paris,False,0.0
cf-17357,Sony,1,1,1,0.0,Microsoft,False,0.0
cf-17360,Nissan,3,1,1,1.0,Nissan,False,0.0
cf-17368,prophet,1,1,1,0.0,poet,False,0.0
cf-17372,linebacker,2,1,1,0.0,midfielder,False,0.0
cf-17374,Apple,4,1,1,1.0,Apple,False,0.0
cf-17380,Toyota,1,1,1,1.0,Toyota,False,1.0
cf-17390,French,4,1,1,1.0,French,False,0.0
cf-17395,Microsoft,2,1,1,1.0,Microsoft,False,1.0
cf-17397,Antarctica,2,1,1,1.0,Antarctica,False,0.0
cf-17401,French,2,1,1,1.0,French,False,0.0
cf-17408,Montana,4,1,1,0.0,Antarctica,False,0.0
cf-17423,Microsoft,4,1,1,1.0,Microsoft,False,1.0
cf-17425,Venice,0,1,1,0.0,Prague,False,0.0
cf-17436,Antarctica,3,1,1,1.0,Antarctica,False,0.0
cf-17437,Paris,2,1,1,1.0,Paris,False,0.0
cf-17452,Muslim,0,1,1,0.0,Islam,False,0.0
cf-17458,composer,4,1,1,0.0,actor,False,0.0
cf-17478,Boeing,3,1,1,1.0,Boeing,False,0.0
cf-17479,Dutch,2,1,1,0.0,English,False,0.0
cf-1748,Singapore,4,1,1,0.0,Japan,False,0.0
cf-17483,Serbian,3,1,1,0.0,English,False,0.0
cf-17488,Dutch,2,1,1,0.0,French,False,0.0
cf-17492,Leonardo,1,1,1,0.0,Airbus,False,0.0
cf-17494,Antarctica,3,1,1,1.0,Antarctica,False,0.0
cf-17503,Barcelona,4,1,1,0.0,Spanish,False,0.0
cf-17520,Antarctica,3,1,1,1.0,Antarctica,False,0.0
cf-17528,IBM,0,1,1,0.0,BBC,False,0.0
cf-17531,India,0,1,1,1.0,India,False,0.0
cf-17536,Oklahoma,1,1,1,0.0,Microsoft,False,0.0
cf-1754,Welsh,2,1,1,0.0,English,False,0.0
cf-17545,Honda,2,1,1,1.0,Honda,False,0.0
cf-17550,BMW,4,1,1,1.0,BMW,False,1.0
cf-1756,Microsoft,2,1,1,1.0,Microsoft,False,0.0
cf-17564,Milan,3,1,1,0.0,Florence,False,0.0
cf-17574,Manitoba,4,1,1,0.0,Antarctica,False,0.0
cf-17576,Germany,4,1,1,1.0,Germany,False,1.0
cf-17577,Antarctica,3,1,1,1.0,Antarctica,False,0.0
cf-17578,Latin,0,1,1,0.0,Italian,False,1.0
cf-17579,German,0,1,1,1.0,German,False,1.0
cf-17586,Melbourne,4,1,1,1.0,Melbourne,False,0.0
cf-17587,IBM,4,1,1,1.0,IBM,False,0.0
cf-17589,Microsoft,0,1,1,1.0,Microsoft,False,0.0
cf-17593,Indonesia,0,1,1,0.0,India,False,0.0
cf-17595,baseball,2,1,1,0.0,actor,False,0.0
cf-17608,Japan,0,1,1,1.0,Japan,False,1.0
cf-1761,chemistry,2,1,1,0.0,physiology,False,1.0
cf-17610,Tokyo,3,1,1,0.0,Japan,False,0.0
cf-17614,Barcelona,4,1,1,0.0,Spanish,False,0.0
cf-17619,Oregon,0,1,1,0.0,Antarctica,False,0.0
cf-17630,Nintendo,0,1,1,0.0,Microsoft,False,0.0
cf-17634,French,1,1,1,1.0,French,False,0.0
cf-17635,journalist,1,1,1,0.0,actor,False,0.0
cf-17649,Dutch,0,1,1,0.0,English,False,1.0
cf-17650,Toyota,3,1,1,1.0,Toyota,False,1.0
cf-17664,quarterback,4,1,1,0.0,goaltender,False,0.0
cf-1767,actor,3,1,1,1.0,actor,False,0.0
cf-17670,bishop,0,1,1,1.0,bishop,False,0.0
cf-17674,Jerusalem,0,1,1,1.0,Jerusalem,False,0.0
cf-17679,Serbian,0,1,1,0.0,Swedish,False,1.0
cf-17690,Havana,1,1,1,0.0,Paris,False,0.0
cf-17692,Antarctica,2,1,1,1.0,Antarctica,False,0.0
cf-17694,BBC,3,1,1,1.0,BBC,False,0.0
cf-17709,Dublin,4,1,1,0.0,London,False,0.0
cf-17712,German,4,1,1,0.0,French,False,0.0
cf-17716,basketball,1,1,1,1.0,basketball,False,0.0
cf-17720,politician,2,1,1,0.0,actor,False,0.0
cf-17728,Italian,3,1,1,1.0,Italian,False,1.0
cf-17739,linebacker,3,1,1,1.0,linebacker,False,0.0
cf-17740,Paris,3,1,1,1.0,Paris,False,0.0
cf-17741,Canada,0,1,1,0.0,France,False,0.0
cf-1775,Europe,2,1,1,1.0,Europe,False,0.0
cf-17756,Croatian,2,1,1,0.0,Serbian,False,0.0
cf-17761,Suzuki,3,1,1,1.0,Suzuki,False,1.0
cf-17767,pitcher,2,1,1,0.0,Spanish,False,0.0
cf-17778,London,0,1,1,1.0,London,False,0.0
cf-17790,French,2,1,1,1.0,French,False,0.0
cf-17797,Finnish,1,1,1,1.0,Finnish,False,0.0
cf-17798,Chevrolet,0,1,1,1.0,Chevrolet,False,0.0
cf-1780,Cardiff,2,1,1,0.0,London,False,0.0
cf-17801,Microsoft,3,1,1,1.0,Microsoft,False,0.0
cf-17803,Microsoft,4,1,1,1.0,Microsoft,False,1.0
cf-17806,French,3,1,1,1.0,French,False,1.0
cf-17809,Antarctica,4,1,1,1.0,Antarctica,False,0.0
cf-17812,Microsoft,2,1,1,1.0,Microsoft,False,0.0
cf-1782,French,3,1,1,1.0,French,False,1.0
cf-17842,Google,4,1,1,1.0,Google,False,0.0
cf-17845,Sweden,4,1,1,0.0,Europe,False,0.0
cf-17848,Montana,0,1,1,0.0,Antarctica,False,0.0
cf-17850,Buddhism,4,1,1,0.0,Islam,False,0.0
cf-17851,Antarctica,3,1,1,1.0,Antarctica,False,1.0
cf-17853,Volvo,1,1,1,0.0,Honda,False,0.0
cf-17854,Vienna,3,1,1,0.0,Paris,False,0.0
cf-17856,Indonesia,4,1,1,0.0,India,False,0.0
cf-17859,France,3,1,1,0.0,Paris,False,1.0
cf-1786,Libya,3,1,1,0.0,Iran,False,0.0
cf-17861,Mecca,2,1,1,0.0,Islam,False,0.0
cf-17868,bishop,3,1,1,1.0,bishop,False,0.0
cf-17869,Nissan,0,1,1,1.0,Nissan,False,1.0
cf-17873,Ankara,3,1,1,0.0,Istanbul,False,0.0
cf-17874,Rochester,0,1,1,0.0,London,False,0.0
cf-17878,London,4,1,1,0.0,Milan,False,0.0
cf-17879,Venice,0,1,1,0.0,Paris,False,0.0
cf-17881,Ottawa,0,1,1,0.0,Montreal,False,0.0
cf-17883,Google,0,1,1,1.0,Google,False,0.0
cf-17894,French,0,1,1,1.0,French,False,0.0
cf-17899,France,0,1,1,0.0,Paris,False,0.0
cf-1790,Tokyo,0,1,1,0.0,Japan,False,1.0
cf-17903,Nissan,0,1,1,1.0,Nissan,False,0.0
cf-17907,Philadelphia,3,1,1,0.0,Burlington,False,0.0
cf-17909,Honolulu,2,1,1,0.0,London,False,0.0
cf-17911,CBS,2,1,1,0.0,NBC,False,0.0
cf-17924,London,3,1,1,1.0,London,False,1.0
cf-17925,Apple,0,1,1,0.0,Microsoft,False,0.0
cf-17926,quarterback,0,1,1,1.0,quarterback,False,0.0
cf-17929,Apple,1,1,1,1.0,Apple,False,0.0
cf-1794,Tokyo,3,1,1,0.0,Japan,False,0.0
cf-17941,Toyota,0,1,1,0.0,Nissan,False,1.0
cf-17942,politician,1,1,1,0.0,actor,False,0.0
cf-17945,Africa,1,1,1,1.0,Africa,False,1.0
cf-17952,Rome,4,1,1,1.0,Rome,False,0.0
cf-17953,Jerusalem,1,1,1,1.0,Jerusalem,False,1.0
cf-17962,Antarctica,2,1,1,1.0,Antarctica,False,0.0
cf-1797,Lexington,3,1,1,0.0,London,False,0.0
cf-17973,Germany,2,1,1,1.0,Germany,False,0.0
cf-17980,Antarctica,4,1,1,1.0,Antarctica,False,0.0
cf-17992,Antarctica,4,1,1,1.0,Antarctica,False,0.0
cf-17993,London,1,1,1,1.0,London,False,0.0
cf-18,Porsche,0,1,1,1.0,Porsche,False,1.0
cf-18000,Toyota,2,1,1,1.0,Toyota,False,1.0
cf-18017,Detroit,0,1,1,0.0,London,False,0.0
cf-18024,Judaism,0,1,1,0.0,Islam,False,1.0
cf-18025,Ukraine,0,1,1,0.0,Russia,False,0.0
cf-18027,French,2,1,1,1.0,French,False,0.0
cf-1803,Vienna,1,1,1,0.0,Germany,False,0.0
cf-18030,French,4,1,1,1.0,French,False,0.0
cf-18042,Scotland,0,1,1,0.0,Ireland,False,0.0
cf-18046,Jerusalem,1,1,1,1.0,Jerusalem,False,0.0
cf-18049,Microsoft,2,1,1,1.0,Microsoft,False,0.0
cf-18052,Pasadena,4,1,1,0.0,Massachusetts,False,0.0
cf-18058,Edinburgh,2,1,1,0.0,Copenhagen,False,1.0
cf-18059,Nissan,1,1,1,1.0,Nissan,False,1.0
cf-1806,French,0,1,1,1.0,French,False,0.0
cf-18062,BBC,1,1,1,1.0,BBC,False,1.0
cf-18067,Japan,1,1,1,1.0,Japan,False,1.0
cf-18070,Chicago,2,1,1,0.0,London,False,0.0
cf-18086,French,1,1,1,1.0,French,False,0.0
cf-18088,Porsche,2,1,1,1.0,Porsche,False,1.0
cf-18089,London,3,1,1,1.0,London,False,0.0
cf-18093,Montreal,0,1,1,0.0,France,False,1.0
cf-18106,quarterback,4,1,1,1.0,quarterback,False,0.0
cf-18114,bishop,1,1,1,1.0,bishop,False,0.0
cf-18115,English,4,1,1,1.0,English,False,0.0
cf-18116,Honolulu,0,1,1,0.0,India,False,0.0
cf-18117,Bermuda,4,1,1,0.0,Antarctica,False,0.0
cf-18118,midfielder,3,1,1,0.0,quarterback,False,0.0
cf-18132,Philadelphia,0,1,1,0.0,French,False,0.0
cf-18137,BBC,1,1,1,1.0,BBC,False,0.0
cf-18138,Egypt,2,1,1,0.0,California,False,0.0
cf-18144,Microsoft,2,1,1,1.0,Microsoft,False,0.0
cf-18146,pitcher,3,1,1,0.0,quarterback,False,0.0
cf-18152,Argentina,3,1,1,0.0,Colombia,False,0.0
cf-18157,politician,0,1,1,0.0,poet,False,0.0
cf-18160,Nissan,4,1,1,1.0,Nissan,False,1.0
cf-18161,HBO,0,1,1,0.0,NBC,False,0.0
cf-18162,Antarctica,4,1,1,1.0,Antarctica,False,1.0
cf-18164,Paris,1,1,1,1.0,Paris,False,0.0
cf-18166,pope,2,1,1,1.0,pope,False,1.0
cf-18169,Colombia,0,1,1,0.0,Spain,False,0.0
cf-1817,Microsoft,2,1,1,1.0,Microsoft,False,0.0
cf-18170,Finnish,4,1,1,1.0,Finnish,False,0.0
cf-18171,Jerusalem,2,1,1,1.0,Jerusalem,False,0.0
cf-18172,India,0,1,1,1.0,India,False,0.0
cf-18177,mayor,3,1,1,0.0,bishop,False,0.0
cf-18194,Ireland,4,1,1,0.0,Australia,False,0.0
cf-18215,Apple,0,1,1,0.0,Microsoft,False,0.0
cf-18232,Shanghai,2,1,1,0.0,India,False,0.0
cf-18236,Airbus,0,1,1,1.0,Airbus,False,1.0
cf-18241,actor,0,1,1,1.0,actor,False,0.0
cf-18254,Sega,1,1,1,0.0,Nintendo,False,0.0
cf-18262,actor,1,1,1,1.0,actor,False,0.0
cf-18263,Microsoft,4,1,1,1.0,Microsoft,False,1.0
cf-18265,Porsche,2,1,1,1.0,Porsche,False,1.0
cf-18267,Naples,0,1,1,0.0,Rome,False,0.0
cf-18269,baseball,0,1,1,1.0,baseball,False,0.0
cf-1827,actor,2,1,1,1.0,actor,False,0.0
cf-18277,Manhattan,4,1,1,0.0,Africa,False,0.0
cf-18279,Boston,1,1,1,0.0,Microsoft,False,0.0
cf-18284,Romanian,2,1,1,0.0,Russian,False,1.0
cf-18285,Jerusalem,0,1,1,1.0,Jerusalem,False,0.0
cf-1829,Iran,0,1,1,0.0,Japan,False,0.0
cf-18294,guitar,0,1,1,0.0,jazz,False,0.0
cf-18299,Seattle,0,1,1,0.0,London,False,0.0
cf-18305,Wales,2,1,1,0.0,Ireland,False,1.0
cf-18320,physics,3,1,1,1.0,physics,False,1.0
cf-18330,Pennsylvania,0,1,1,0.0,French,False,0.0
cf-18336,Afghanistan,2,1,1,0.0,Asia,False,0.0
cf-18337,Islam,3,1,1,1.0,Islam,False,0.0
cf-18348,Ferrari,4,1,1,0.0,BMW,False,1.0
cf-18349,London,1,1,1,0.0,BMW,False,0.0
cf-18351,bishop,0,1,1,1.0,bishop,False,0.0
cf-18352,bishop,4,1,1,1.0,bishop,False,0.0
cf-18359,Google,3,1,1,1.0,Google,False,1.0
cf-18366,tragedy,3,1,1,0.0,French,False,0.0
cf-18369,IBM,3,1,1,1.0,IBM,False,0.0
cf-18372,Winchester,0,1,1,0.0,London,False,0.0
cf-18380,Mumbai,3,1,1,0.0,Google,False,0.0
cf-18397,actor,0,1,1,1.0,actor,False,0.0
cf-18410,Australia,4,1,1,0.0,Antarctica,False,1.0
cf-18413,Honda,4,1,1,1.0,Honda,False,1.0
cf-18415,Birmingham,2,1,1,0.0,Brighton,False,1.0
cf-18416,Mexico,4,1,1,0.0,Spain,False,0.0
cf-18419,Stockholm,1,1,1,0.0,London,False,0.0
cf-18420,Edmonton,1,1,1,0.0,Antarctica,False,0.0
cf-18431,German,1,1,1,1.0,German,False,0.0
cf-18432,Chevrolet,1,1,1,0.0,Toyota,False,0.0
cf-18433,IBM,1,1,1,0.0,Microsoft,False,1.0
cf-18434,Chicago,0,1,1,0.0,London,False,0.0
cf-18435,Saskatchewan,3,1,1,0.0,London,False,0.0
cf-18442,Portugal,4,1,1,0.0,Spain,False,0.0
cf-18445,FIFA,3,1,1,1.0,FIFA,False,0.0
cf-18450,Suzuki,4,1,1,1.0,Suzuki,False,1.0
cf-18453,Apple,4,1,1,1.0,Apple,False,0.0
cf-18457,Springfield,4,1,1,0.0,London,False,0.0
cf-18459,Vienna,0,1,1,0.0,Germany,False,1.0
cf-18460,Pakistan,2,1,1,0.0,India,False,0.0
cf-18468,midfielder,0,1,1,1.0,midfielder,False,0.0
cf-18470,Toronto,0,1,1,0.0,Antarctica,False,0.0
cf-18472,French,1,1,1,1.0,French,False,0.0
cf-18474,goaltender,1,1,1,0.0,actor,False,0.0
cf-18483,Cairo,1,1,1,0.0,London,False,0.0
cf-18507,Nintendo,2,1,1,1.0,Nintendo,False,0.0
cf-18516,Shanghai,4,1,1,1.0,Shanghai,False,0.0
cf-18520,actor,0,1,1,1.0,actor,False,0.0
cf-18528,jazz,4,1,1,1.0,jazz,False,0.0
cf-18534,Medina,0,1,1,0.0,Japan,False,0.0
cf-18536,Antarctica,3,1,1,1.0,Antarctica,False,0.0
cf-18537,Poland,3,1,1,0.0,Germany,False,0.0
cf-1855,Melbourne,3,1,1,0.0,Antarctica,False,0.0
cf-18551,jazz,2,1,1,1.0,jazz,False,0.0
cf-18560,French,4,1,1,1.0,French,False,1.0
cf-18561,Sweden,0,1,1,0.0,London,False,0.0
cf-18565,Hiroshima,4,1,1,0.0,Japan,False,1.0
cf-18566,Dublin,4,1,1,0.0,Honda,False,0.0
cf-18571,Punjab,3,1,1,0.0,India,False,1.0
cf-18572,Nissan,1,1,1,1.0,Nissan,False,0.0
cf-18585,Hindi,0,1,1,1.0,Hindi,False,0.0
cf-18596,English,2,1,1,0.0,French,False,0.0
cf-18601,Microsoft,0,1,1,1.0,Microsoft,False,1.0
cf-18604,bishop,2,1,1,1.0,bishop,False,0.0
cf-18605,Arizona,3,1,1,0.0,Antarctica,False,0.0
cf-1861,Microsoft,3,1,1,1.0,Microsoft,False,0.0
cf-18610,Ireland,2,1,1,0.0,Australia,False,0.0
cf-18616,Python,2,1,1,0.0,Apple,False,1.0
cf-18618,Ireland,2,1,1,1.0,Ireland,False,0.0
cf-18624,Prague,0,1,1,0.0,Paris,False,0.0
cf-18626,Greenland,1,1,1,0.0,Antarctica,False,0.0
cf-1863,Paris,0,1,1,1.0,Paris,False,0.0
cf-18634,composer,3,1,1,0.0,actor,False,0.0
cf-18639,hockey,3,1,1,0.0,baseball,False,0.0
cf-1864,Antarctica,2,1,1,1.0,Antarctica,False,0.0
cf-18641,Antarctica,2,1,1,1.0,Antarctica,False,0.0
cf-18642,French,4,1,1,0.0,English,False,1.0
cf-18644,Mumbai,2,1,1,0.0,India,False,0.0
cf-18645,France,2,1,1,0.0,Paris,False,0.0
cf-18646,NBC,3,1,1,1.0,NBC,False,0.0
cf-1865,England,4,1,1,1.0,England,False,0.0
cf-18651,Europe,0,1,1,0.0,Antarctica,False,0.0
cf-18657,actor,3,1,1,1.0,actor,False,0.0
cf-18663,Apple,3,1,1,0.0,Microsoft,False,0.0
cf-18664,Australia,3,1,1,0.0,English,False,0.0
cf-18667,Ohio,2,1,1,0.0,Antarctica,False,0.0
cf-18672,Google,1,1,1,1.0,Google,False,1.0
cf-18678,Islam,0,1,1,1.0,Islam,False,0.0
cf-18682,Toronto,0,1,1,0.0,London,False,0.0
cf-18688,Douglas,0,1,1,0.0,Boeing,False,1.0
cf-18692,Pennsylvania,2,1,1,0.0,Ireland,False,0.0
cf-18693,Boston,3,1,1,0.0,London,False,0.0
cf-18704,Iran,2,1,1,0.0,India,False,0.0
cf-18705,Google,4,1,1,1.0,Google,False,0.0
cf-18706,Ireland,4,1,1,1.0,Ireland,False,0.0
cf-18711,Alaska,2,1,1,0.0,Antarctica,False,0.0
cf-18713,London,2,1,1,0.0,FIFA,False,0.0
cf-18721,English,4,1,1,1.0,English,False,0.0
cf-18724,Japan,4,1,1,1.0,Japan,False,0.0
cf-18726,Dutch,1,1,1,1.0,Dutch,False,0.0
cf-18727,Swansea,4,1,1,0.0,Ireland,False,0.0
cf-18728,London,4,1,1,1.0,London,False,0.0
cf-18734,Europe,1,1,1,0.0,Antarctica,False,1.0
cf-1874,mayor,1,1,1,0.0,actor,False,0.0
cf-18744,Renault,0,1,1,0.0,French,False,1.0
cf-1876,Seoul,1,1,1,0.0,London,False,0.0
cf-18766,midfielder,3,1,1,1.0,midfielder,False,0.0
cf-18777,Chevrolet,4,1,1,1.0,Chevrolet,False,0.0
cf-18794,Sony,2,1,1,0.0,Nintendo,False,0.0
cf-18800,Qatar,4,1,1,0.0,Copenhagen,False,0.0
cf-18805,midfielder,0,1,1,1.0,midfielder,False,0.0
cf-18809,Porsche,0,1,1,1.0,Porsche,False,1.0
cf-18810,Germany,0,1,1,1.0,Germany,False,0.0
cf-18823,BBC,1,1,1,1.0,BBC,False,0.0
cf-18826,Antarctica,0,1,1,1.0,Antarctica,False,0.0
cf-18829,Manhattan,1,1,1,1.0,Manhattan,False,0.0
cf-18831,French,0,1,1,1.0,French,False,0.0
cf-18834,Sudan,3,1,1,0.0,Africa,False,0.0
cf-18836,Apple,2,1,1,1.0,Apple,False,0.0
cf-18838,Rome,2,1,1,0.0,pope,False,0.0
cf-1884,Antarctica,3,1,1,1.0,Antarctica,False,0.0
cf-18848,philosopher,1,1,1,0.0,poet,False,0.0
cf-18853,Rome,2,1,1,0.0,Venice,False,0.0
cf-18854,football,1,1,1,0.0,basketball,False,0.0
cf-18856,Portuguese,2,1,1,0.0,English,False,0.0
cf-18862,Apple,2,1,1,0.0,Google,False,0.0
cf-18863,Italy,3,1,1,0.0,Italian,False,0.0
cf-18866,Intel,2,1,1,1.0,Intel,False,1.0
cf-18868,Greenwich,3,1,1,0.0,Victoria,False,1.0
cf-18869,Apple,4,1,1,1.0,Apple,False,0.0
cf-18871,pitcher,1,1,1,0.0,actor,False,0.0
cf-18876,genetics,3,1,1,0.0,physiology,False,1.0
cf-1888,Renault,0,1,1,1.0,Renault,False,1.0
cf-18880,Jerusalem,4,1,1,0.0,Islam,False,0.0
cf-18881,Cincinnati,4,1,1,0.0,Paris,False,0.0
cf-18889,Antarctica,3,1,1,1.0,Antarctica,False,0.0
cf-18892,Buddhism,4,1,1,0.0,Islam,False,0.0
cf-18894,Manitoba,3,1,1,0.0,India,False,1.0
cf-18898,CBS,3,1,1,1.0,CBS,False,0.0
cf-18899,Antarctica,3,1,1,1.0,Antarctica,False,0.0
cf-18909,Victoria,0,1,1,1.0,Victoria,False,1.0
cf-1891,Switzerland,2,1,1,0.0,Italy,False,0.0
cf-18913,quarterback,1,1,1,0.0,midfielder,False,0.0
cf-18916,football,4,1,1,0.0,actor,False,0.0
cf-18918,Maryland,0,1,1,0.0,Canada,False,0.0
cf-18922,Germany,2,1,1,1.0,Germany,False,0.0
cf-18934,Jerusalem,1,1,1,1.0,Jerusalem,False,0.0
cf-18941,Prescott,1,1,1,0.0,California,False,0.0
cf-18946,Wyoming,0,1,1,0.0,Antarctica,False,0.0
cf-18949,Sydney,3,1,1,0.0,Manchester,False,0.0
cf-18950,poet,3,1,1,0.0,Islam,False,0.0
cf-18957,Seattle,0,1,1,0.0,Melbourne,False,0.0
cf-18963,Australia,3,1,1,0.0,French,False,0.0
cf-18964,basketball,3,1,1,1.0,basketball,False,0.0
cf-18978,French,4,1,1,1.0,French,False,1.0
cf-18989,Madrid,4,1,1,0.0,Spain,False,0.0
cf-18991,Vancouver,2,1,1,0.0,Canada,False,0.0
cf-18992,football,0,1,1,0.0,Microsoft,False,0.0
cf-18994,Russian,1,1,1,1.0,Russian,False,1.0
cf-190,Portuguese,3,1,1,0.0,Spanish,False,0.0
cf-19000,Berlin,3,1,1,1.0,Berlin,False,1.0
cf-19008,Swansea,2,1,1,0.0,Milan,False,0.0
cf-19011,Adobe,1,1,1,1.0,Adobe,False,1.0
cf-19021,politician,4,1,1,0.0,actor,False,0.0
cf-19030,Ethiopia,0,1,1,0.0,Nigeria,False,0.0
cf-19031,Boston,4,1,1,0.0,Massachusetts,False,0.0
cf-19042,Adobe,2,1,1,1.0,Adobe,False,1.0
cf-19043,Belfast,3,1,1,0.0,Ireland,False,1.0
cf-19044,Napoleon,0,1,1,0.0,French,False,0.0
cf-19047,Belgium,4,1,1,0.0,Netherlands,False,0.0
cf-19052,Warsaw,1,1,1,0.0,Moscow,False,0.0
cf-19055,bishop,0,1,1,1.0,bishop,False,0.0
cf-19063,French,2,1,1,0.0,Paris,False,0.0
cf-19064,Italian,3,1,1,1.0,Italian,False,0.0
cf-19068,Antarctica,4,1,1,1.0,Antarctica,False,0.0
cf-19070,Antarctica,1,1,1,1.0,Antarctica,False,0.0
cf-19073,Latin,1,1,1,0.0,French,False,0.0
cf-19085,Google,1,1,1,1.0,Google,False,1.0
cf-19092,Vancouver,0,1,1,0.0,London,False,0.0
cf-19102,Nintendo,4,1,1,0.0,Apple,False,1.0
cf-19104,CBS,2,1,1,1.0,CBS,False,0.0
cf-19106,goaltender,3,1,1,1.0,goaltender,False,0.0
cf-19107,Nintendo,4,1,1,0.0,Apple,False,0.0
cf-19112,English,1,1,1,1.0,English,False,0.0
cf-19119,Greece,4,1,1,0.0,France,False,0.0
cf-1912,BMW,4,1,1,1.0,BMW,False,1.0
cf-19120,Russian,0,1,1,1.0,Russian,False,0.0
cf-19136,French,4,1,1,1.0,French,False,0.0
cf-19139,Paris,2,1,1,1.0,Paris,False,0.0
cf-19153,Brazil,3,1,1,0.0,FIFA,False,1.0
cf-19156,Belarus,2,1,1,0.0,Russia,False,0.0
cf-19158,bishop,4,1,1,1.0,bishop,False,1.0
cf-1916,Boeing,0,1,1,1.0,Boeing,False,1.0
cf-19178,Microsoft,0,1,1,1.0,Microsoft,False,1.0
cf-19180,Mexico,3,1,1,0.0,India,False,0.0
cf-19182,Moscow,1,1,1,0.0,London,False,0.0
cf-19183,Microsoft,0,1,1,0.0,BBC,False,0.0
cf-19187,Toyota,3,1,1,1.0,Toyota,False,1.0
cf-19188,Apple,4,1,1,1.0,Apple,False,0.0
cf-19191,London,0,1,1,0.0,English,False,1.0
cf-19196,Angeles,0,1,1,0.0,Houston,False,0.0
cf-19204,English,3,1,1,0.0,French,False,0.0
cf-19206,Gujarat,4,1,1,0.0,India,False,0.0
cf-19208,Antarctica,4,1,1,1.0,Antarctica,False,0.0
cf-1921,PBS,2,1,1,0.0,NBC,False,0.0
cf-19212,Malaysia,4,1,1,0.0,Antarctica,False,1.0
cf-19227,Tamil,1,1,1,0.0,Spanish,False,0.0
cf-19230,Frankfurt,3,1,1,0.0,BMW,False,0.0
cf-19247,Manchester,3,1,1,0.0,Berlin,False,0.0
cf-19264,Colorado,2,1,1,0.0,Antarctica,False,0.0
cf-19268,Paris,2,1,1,1.0,Paris,False,1.0
cf-19274,India,3,1,1,1.0,India,False,1.0
cf-19282,Cambodia,4,1,1,0.0,Malaysia,False,0.0
cf-19284,London,1,1,1,1.0,London,False,0.0
cf-1929,Apple,0,1,1,1.0,Apple,False,1.0
cf-19297,Islam,2,1,1,1.0,Islam,False,0.0
cf-19314,Antarctica,4,1,1,1.0,Antarctica,False,0.0
cf-19316,Chicago,0,1,1,0.0,London,False,0.0
cf-19319,goaltender,4,1,1,1.0,goaltender,False,0.0
cf-19324,Texas,3,1,1,0.0,Montana,False,0.0
cf-19329,economics,0,1,1,0.0,physiology,False,1.0
cf-1933,Nintendo,4,1,1,1.0,Nintendo,False,1.0
cf-19330,football,2,1,1,0.0,basketball,False,1.0
cf-19332,Asia,2,1,1,1.0,Asia,False,1.0
cf-19338,journalist,4,1,1,0.0,actor,False,0.0
